,longitude,latitude
872,12.574115193084666,41.96872819215621
873,12.57445554790534,41.959760586374706
874,12.574795748075976,41.950792964285185
875,12.575135793678063,41.94182532588942
876,12.575475684792984,41.93285767118915
877,12.575815421502087,41.92389000018619
878,12.576155003886647,41.91492231288229
879,12.576494432027879,41.90595460927921
880,12.576833706006939,41.89698688937874
881,12.577172825904919,41.888019153182654
882,12.577511791802847,41.87905140069271
886,12.584597901986918,42.00484846115294
887,12.58493721612378,41.995880842465326
888,12.585276376037015,41.98691320748431
889,12.58561538180793,41.97794555621162
890,12.58595423351778,41.96897788864902
891,12.58629293124777,41.960010204798266
892,12.586631475079024,41.951042504661125
893,12.586969865092602,41.942074788239346
894,12.58730810136953,41.9331070555347
895,12.587646183990744,41.92413930654891
896,12.587984113037123,41.91517154128378
897,12.588321888589508,41.90620375974105
898,12.588659510728641,41.89723596192245
899,12.588996979535239,41.88826814782979
900,12.589334295089929,41.87930031746481
901,12.595767959433015,42.02303259304257
902,12.596105920575514,42.014064929129134
903,12.597118882530754,41.987161839743834
904,12.597456229628348,41.97819411073955
905,12.597793423417023,41.969226365466895
906,12.59813046397757,41.960258603927635
907,12.598467351390736,41.95129082612351
908,12.598804085737184,41.94232303205625
909,12.599140667097542,41.933355221727616
910,12.599477095552352,41.92438739513935
911,12.59981337118211,41.915419552293194
912,12.60014949406724,41.906451693190895
913,12.600485464288123,41.897483817834214
914,12.600821281925057,41.88851592622488
915,12.601156947058286,41.87954801836463
916,12.608961537917825,41.98740925152319
917,12.609968145365416,41.96050578371941
918,12.610303376282184,41.95153792862895
919,12.610638454883254,41.94257005729678
920,12.610973381248845,41.93360216972461
921,12.611308155459124,41.92463426591419
922,12.611642777594179,41.91566634586726
923,12.611977247734057,41.90669840958554
924,12.612311565958725,41.897730457070764
925,12.6126457323481,41.88876248832467
926,12.612979746982043,41.879794503349
927,12.622139549024366,41.95178381213432
928,12.622472971802182,41.94281586391777
929,12.62280624309521,41.93384789948255
930,12.623139362983204,41.92487991883035
931,12.623472331545868,41.915911921962895
932,12.623805148862852,41.9069439088819
933,12.624137815013736,41.8979758795891
934,12.624470330078042,41.8890078340862
935,12.624802694135237,41.88003977237493
936,12.633975868888228,41.95202847659664
937,12.634307635765307,41.94306045187634
938,12.634639251908332,41.93409241095854
939,12.634970717396675,41.925124353844936
940,12.635302032309639,41.91615628053724
941,12.63563319672648,41.90718819103715
942,12.635964210726392,41.89822008534639
943,12.636295074388503,41.88925196346665
944,12.636625787791877,41.88028382539964
945,12.646472406959871,41.93433570410988
946,12.646802217971572,41.92536757091527
947,12.647131879157913,41.916399421547645
948,12.647461390597746,41.90743125600866
949,12.647790752369875,41.89846307430002
950,12.648119964553027,41.88949487642343
951,12.648449027225887,41.88052666238058
952,12.658633863979878,41.92560956999892
953,12.658961871363044,41.916641344951664
954,12.659289729749378,41.90767310375401
955,12.65961743921729,41.89870484640761
956,12.659944999845118,41.88973657291418
957,12.660272411711151,41.88076828327539
958,12.670792008197326,41.91688205070708
959,12.67111821345406,41.90791373423098
960,12.671444270541706,41.898945401626975
961,12.671770179538226,41.889977052896725
962,12.672095940521505,41.88100868804192
963,12.68262228893301,41.91712153877187
964,12.68294684098442,41.908153147397606
965,12.683271245616137,41.899184739916144
966,12.68359550290573,41.89021631632914
967,12.683919612930696,41.88124787663827
968,12.695098363713525,41.89942286123334
969,12.694775611613021,41.90839134321209
970,12.694452712842283,41.91735980910425
971,12.694129667324097,41.9263282589082
972,12.705961887784625,41.926565385624656
973,12.70628327919728,41.91759686166262
974,12.70660452461238,41.90862832163286
975,12.706925624106768,41.89965976553704
976,12.718113987270067,41.91783269640556
977,12.718433579254958,41.90886408261856
978,12.718753026068706,41.899895452785884
979,12.72994483633267,41.91806731329195
980,12.73026277481315,41.909098626128035
981,12.741775825657058,41.91830071228082
982,12.742092110559316,41.90933195212036
983,12.765438222178776,41.91876385640321
984,12.696065740765029,41.872517318794095
985,12.684243575768475,41.87227942084519
986,12.672421553569372,41.87204030706423
987,12.66059967489362,41.871799977492934
988,12.648777940467069,41.87155843217317
989,12.636956351015524,41.871315671147094
990,12.625134907264718,41.871071694457015
991,12.613313609940336,41.870826502145476
992,12.601492459768002,41.87058009425523
993,12.589671457473283,41.870332470829254
994,12.577850603781702,41.8700836319107
995,12.566029899418693,41.869833577542956
996,12.69638790695569,41.86354877248551
997,12.684567391496453,41.863310948951565
998,12.672747018759603,41.863071909965335
999,12.660926789470674,41.86283165556848
1000,12.649106704355136,41.862590185802915
1001,12.637286764138395,41.86234750071071
1002,12.625466969545826,41.86210360033419
1003,12.613647321302718,41.861858484715846
1004,12.601827820134321,41.861612153898456
1005,12.590008466765836,41.86136460792491
1006,12.578189261922372,41.86111584683839
1007,12.566370206329017,41.860865870682254
1008,12.708528935452966,41.85481674412406
1009,12.696709926861363,41.85458021009858
1010,12.637617027239383,41.85337931409219
1011,12.625798881057838,41.85313549000814
1012,12.61398088114886,41.852890451061846
1013,12.60216302823732,41.852644197296
1014,12.59034532304802,41.852396728753526
1015,12.578527766305719,41.85214804547754
1016,12.56671035873511,41.8518981475114
1017,12.720666662630316,41.8460833369216
1018,12.708849161033251,41.84584809166614
1019,12.637947140397314,41.844411111293255
1020,12.62613064187998,41.84416736348063
1021,12.614314289558376,41.84392240118521
1022,12.602498084156984,41.84367622444966
1023,12.590682026400238,41.84342883331686
1024,12.57886611701252,41.84318022782996
1025,12.56705035671813,41.84293040803224
1026,12.626462252091411,41.835199220753374
1027,12.614647546610813,41.834954335087666
1028,12.602832987973265,41.83470823536115
1029,12.591018576902833,41.83446092161671
1030,12.579204314123496,41.83421239389739
1031,12.5673902003592,41.83396265224654
1032,12.614980652385663,41.82598625277096
1033,12.603167739766048,41.82574023003223
1034,12.56772988973937,41.82499488015609
1035,12.615313606962355,41.81701815423683
1036,12.56806942493963,41.81602709176266
1037,12.580217984687803,41.80730879440762
1038,12.568408806040905,41.80705928706808
1039,12.580555568221488,41.79834089535292
1040,12.568748033124072,41.7980914660741
1041,12.580892998562044,41.78937298002212
1042,12.569087106269919,41.78912362878252
1043,12.58123027578983,41.780405048417016
1044,12.569426025559203,41.780155775195155
1045,12.5697647910726,41.771187905313774
1046,12.570103402890735,41.76222001914017
1047,12.570441861094162,41.75325211667615
1049,12.571118316978847,41.735316262884
1050,12.583250728280444,41.72659711712545
1051,12.571456314820912,41.72634831155944
1052,12.583586935963616,41.71762907164999
1053,12.52496878245407,41.7074056751919
1054,12.524624547399593,41.71637334391848
1055,12.536416724793757,41.71662690722547
1056,12.548209053066076,41.71687926169585
1057,12.560001531497745,41.717130407285794
1058,12.524280156170121,41.72534099627701
1059,12.536073970116236,41.72559463896306
1061,12.559662050160847,41.72609829664804
1062,12.523935608683844,41.73430863226566
1063,12.53573105992276,41.73456235435258
1064,12.54752666219795,41.734814866847174
1065,12.559322414789847,41.735066169705526
1066,12.523590904858906,41.74327625188256
1067,12.53538799413185,41.7435300533922
1068,12.547185234520212,41.74378264493147
1069,12.558982625304056,41.74403402645646
1070,12.523246044613387,41.75224385512591
1071,12.535044772661964,41.75249773608007
1072,12.546843651905172,41.75275040668575
1073,12.558642681622699,41.75300186689903
1074,12.522901027865295,41.76121144199383
1075,12.534701395431515,41.76146540241439
1076,12.54650191427163,41.76171815210823
1077,12.558302583664956,41.76196969103142
1078,12.522555854532579,41.77017901248449
1079,12.53435786235883,41.77043305239331
1080,12.546160021538308,41.770685881197075
1081,12.557962331349934,41.770937498851815
1082,12.522210524533138,41.779146566596054
1083,12.534014173362197,41.779400686014995
1084,12.545817973623862,41.77965359395046
1085,12.557621924596699,41.77990529035844
1086,12.521865037784798,41.788114104326645
1087,12.53367032835982,41.788368303277615
1088,12.545475770446904,41.78862129036657
1089,12.557281363324234,41.788873065549474
1090,12.521519394205308,41.79708162567446
1091,12.533326327269862,41.79733590417935
1092,12.545133411925976,41.797588970443584
1093,12.556940647451464,41.79784082442312
1094,12.52117359371239,41.806049130637625
1095,12.532982170010406,41.80630348871836
1096,12.544790897979553,41.80655663417969
1097,12.556599776897267,41.80680856697756
1098,12.520827636223673,41.8150166192143
1099,12.532637856499479,41.81527105689281
1100,12.54444822852605,41.815524281573076
1101,12.556258751580433,41.815776293210995
1102,12.520481521656732,41.823984091402664
1103,12.532293386655056,41.824238608700895
1104,12.544105403483831,41.82449191262192
1105,12.555917571419723,41.82474400312161
1106,12.520135249929092,41.832951547200864
1107,12.531948760395032,41.833206144140775
1108,12.54376242277118,41.83345952732441
1109,12.555576236333819,41.83371169670765
1110,12.519788820958196,41.841918986607055
1111,12.531603977637252,41.8421736632106
1112,12.543419286306323,41.842427125678725
1113,12.555234746241332,41.84267937396726
1114,12.519442234661426,41.85088640961939
1115,12.531259038299492,41.85114116590857
1116,12.543075994007447,41.851394707683056
1117,12.554893101060824,41.851647034898654
1118,12.554209345109664,41.869582307769626
1119,12.542388941579954,41.86932982263449
1120,12.530568689554839,41.86907612218162
1121,12.518748589759527,41.86882120645518
1122,12.55455130071079,41.86061467950005
1123,12.542732545792642,41.86036227333558
1124,12.530913942299467,41.860108652232846
1125,12.519095490956115,41.859853816236054
1126,12.25259231188921,42.00635203053066
1127,12.252978252931033,41.99738676114317
1128,12.257979561147977,41.88083671813244
1129,12.264435326483616,42.00663508312846
1132,12.269035211329836,41.89904967281737
1135,12.274362780388413,42.05174389158929
1137,12.275129595119232,42.033813151817675
1138,12.275512741083555,42.02484775657804
1140,12.276278510669654,42.0069169154017
1142,12.277043584411066,41.988986006643366
1143,12.27742586056926,41.980020526926225
1144,12.28009693558218,41.917261696127994
1145,12.280477824808973,41.908296081356745
1146,12.280858541079663,41.89933044971323
1147,12.281239084485202,41.8903648011996
1149,12.286596270498155,42.04305949310458
1150,12.28697792893667,42.03409402696782
1151,12.287359413891703,42.0251285439536
1156,12.289264239615767,41.98030087579398
1158,12.291923734888112,41.91754143210466
1159,12.292302972861885,41.9085757298744
1160,12.292682038627294,41.89961001079609
1161,12.293060932274896,41.89064427487179
1163,12.298446434565056,42.043339234107144
1164,12.298826431152126,42.03437368055249
1167,12.299965384896758,42.00747691877775
1168,12.300344691109666,41.99851129782284
1169,12.30072382495653,41.98954566002307
1170,12.301102786528203,41.98058000538055
1171,12.301481575915481,41.971614333897335
1172,12.302995013433978,41.935751479599304
1173,12.303372943258687,41.926785723943944
1174,12.303750701442283,41.91781995146041
1175,12.304128288075072,41.908854162150774
1176,12.304505703247296,41.89988835601715
1177,12.304882947049121,41.890922533061605
1179,12.309918259672575,42.052583376874516
1180,12.310296766387268,42.04361775311418
1181,12.310675101034358,42.034652112522764
1182,12.311053263704656,42.02568645510231
1183,12.311431254488891,42.016720780854925
1184,12.311809073477734,42.00775508978262
1185,12.312186720761805,41.99878938188754
1186,12.312564196431621,41.9898236571717
1187,12.312941500577649,41.98085791563719
1188,12.313318633290294,41.97189215728607
1189,12.313695594659876,41.962926382120415
1190,12.314072384776651,41.9539605901423
1191,12.314449003730811,41.9449947813538
1192,12.314825451612473,41.936028955756974
1193,12.315201728511692,41.9270631133539
1194,12.315577834518447,41.918097254146645
1195,12.31595376972266,41.90913137813729
1196,12.31632953421417,41.900165485327896
1197,12.316705128082754,41.89119957572055
1198,12.317080551418124,41.8822336493173
1199,12.321393405963416,42.06182645414803
1200,12.3217704213004,42.05286076051704
1201,12.322147265233129,42.043895050076976
1202,12.322523937852095,42.034929322829925
1203,12.3229004392477,42.0259635787779
1204,12.323276769510295,42.01699781792297
1211,12.325906297198824,41.95423702162982
1212,12.326281261641533,41.94527112642567
1213,12.326656055761251,41.93630521443711
1214,12.327030679647635,41.92733928566621
1215,12.327405133390277,41.91837334011501
1216,12.327779417078691,41.909407377785605
1217,12.328153530802345,41.90044139868001
1218,12.328527474650619,41.8914754028003
1219,12.328901248712825,41.88250939014855
1220,12.33249618185878,42.0800342111824
1221,12.332871875142088,42.07106846480526
1222,12.333247397595075,42.06210270163896
1223,12.333622749307954,42.053136921685535
1225,12.334372940873955,42.03520531142548
1226,12.334747780907188,42.026239481122936
1227,12.335122450560519,42.01727363404143
1228,12.335496949923844,42.00830777018301
1229,12.33587127908697,41.999341889549704
1231,12.336619427171529,41.98141007796664
1233,12.337366895531336,41.96347819930855
1234,12.337740375038262,41.95451223483146
1236,12.338486825153169,41.93658025559149
1237,12.33885979593975,41.92761424083265
1238,12.33923259733138,41.918648209317325
1239,12.339605229417172,41.90968216104755
1240,12.339977692286201,41.900716096025356
1241,12.340349986027453,41.891750014252786
1242,12.340722110729864,41.88278391573189
1243,12.343979470686588,42.0892752233221
1244,12.344353668913417,42.080309407723384
1245,12.344727696975186,42.07134357535739
1246,12.345101554961786,42.062377726226146
1247,12.34547524296305,42.05341186033167
1248,12.345848761068734,42.044445977676006
1249,12.346222109368533,42.035480078261166
1250,12.346595287952063,42.02651416208918
1251,12.34696829690889,42.01754822916208
1252,12.34734113632849,42.00858227948187
1253,12.347713806300282,41.99961631305061
1254,12.34808630691362,41.9906503298703
1255,12.348458638257778,41.981684329942986
1256,12.348830800421975,41.972718313270676
1257,12.34920279349535,41.96375227985539
1258,12.349574617566986,41.9547862296992
1259,12.349946272725893,41.94582016280409
1260,12.35031775906101,41.936854079172114
1261,12.350689076661212,41.92788797880529
1262,12.351060225615297,41.91892186170564
1263,12.351431206012014,41.90995572787522
1264,12.351802017940033,41.900989577316025
1265,12.352172661487952,41.892023410030106
1266,12.352543136744309,41.883057226019474
1267,12.35583878898253,42.089549281779064
1268,12.356211321144922,42.080583380549314
1269,12.35658368389788,42.0716174625761
1270,12.356955877330902,42.06265152786144
1271,12.357327901533422,42.05368557640735
1272,12.357699756594801,42.044719608215836
1273,12.358071442604334,42.03575362328891
1274,12.358442959651244,42.02678762162859
1275,12.358814307824696,42.01782160323689
1276,12.359185487213772,42.0088555681158
1277,12.359556497907505,41.99988951626735
1278,12.35992733999484,41.99092344769357
1279,12.360298013564666,41.98195736239644
1280,12.360668518705806,41.97299126037799
1281,12.361038855507013,41.96402514164021
1282,12.36140902405696,41.955059006185145
1283,12.367698271808798,42.08982211609122
1284,12.369550916217152,42.044992016518634
1285,12.369920939849806,42.03602594646087
1286,12.370290795273554,42.02705985969333
1287,12.370660482577149,42.01809375621805
1288,12.37103000184929,42.00912763603701
1289,12.37139935317861,42.00016149915221
1290,12.371768536653668,41.99119534556564
1291,12.372137552362952,41.982229175279315
1292,12.372506400394881,41.9732629882952
1293,12.372875080837826,41.96429678461534
1294,12.373243593780074,41.9553305642417
1295,12.37955791843147,42.09009372621082
1296,12.381770600373331,42.036297047729384
1297,12.382138794087748,42.02733087623579
1298,12.382506820435399,42.018364688058
1299,12.382874679504582,42.009398483197934
1300,12.383242371383528,42.0004322616576
1301,12.383609896160408,41.991466023438996
1302,12.38397725392331,41.982499768544095
1304,12.384711468759253,41.96456720873333
1305,12.385078326008154,41.955600903821434
1306,12.393986955362548,42.02760067120858
1307,12.394353320668541,42.01863439870933
1308,12.394719519449113,42.009668109551214
1309,12.395085551792109,42.00070180373623
1310,12.39545141778529,41.99173548126633
1311,12.39581711751637,41.98276914214352
1312,12.396182651072968,41.97380278636972
1313,12.396548018542674,41.96483641394694
1314,12.396913220012973,41.95587002487713
1317,12.406928893674143,42.00097012534095
1318,12.4072931007985,41.992003719000564
1319,12.407657142412683,41.98303729603051
1320,12.408021018603927,41.97407085643271
1321,12.408384729459412,41.96510440020916
1322,12.408748275066241,41.9561379273618
1323,12.418046805335521,42.01917015625768
1324,12.418409683283475,42.01020369964649
1325,12.418772396299358,42.00123722642488
1326,12.419134944470143,41.9922707365948
1327,12.419497327882745,41.9833042301582
1328,12.419859546624009,41.974337707117016
1329,12.420221600780723,41.96537116747319
1330,12.42058349043959,41.95640461122866
1331,12.42989378830722,42.01943620306102
1332,12.430255005711937,42.010469663294835
1333,12.43061605893742,42.00150310694131
1334,12.430976948070265,41.992536534002376
1335,12.431337673196994,41.98356994447995
1336,12.431698234404038,41.97460333837599
1337,12.432058631777801,41.96563671569242
1338,12.432418865404598,41.95667007643114
1339,12.441021326550782,42.037634223867826
1340,12.4413812104396,42.028667634462174
1341,12.44174093072953,42.01970102848834
1342,12.442100487506892,42.01073440594823
1343,12.442459880857935,42.00176776684374
1344,12.44281911086886,41.99280111117681
1345,12.443178177625786,41.98383443894935
1346,12.443537081214764,41.974867750163256
1347,12.443895821721794,41.96590104482044
1348,12.444254399232799,41.95693432292287
1349,12.453230173045744,42.02893132088291
1350,12.453588231871223,42.01996463249335
1351,12.453946127937503,42.010997927560396
1352,12.454303861330448,42.00203120608594
1353,12.45466143213585,41.993064468071886
1354,12.455018840439442,41.984097713520136
1355,12.455376086326883,41.97513094243257
1356,12.455733169883764,41.966164154811125
1357,12.456090091195634,41.957197350657694
1358,12.46436601280869,42.04712727673264
1359,12.46472273435448,42.038160539355516
1360,12.465079293723385,42.02919378545398
1361,12.465435691001002,42.020227015029924
1362,12.465791926272864,42.01126022808525
1363,12.466147999624429,42.002293424621826
1364,12.466503911141094,41.99332660464155
1365,12.4668596609082,41.98435976814631
1366,12.46721524901101,41.975392915138
1367,12.467570675534725,41.96642604561848
1368,12.467925940564491,41.95745915958968
1369,12.475863396435365,42.056355485354906
1370,12.476218616349943,42.04738868278272
1371,12.476573674756665,42.03842186370695
1372,12.476928571740789,42.02945502812948
1373,12.477283307387532,42.020488176052176
1374,12.47763788178201,42.011521307476904
1375,12.4779922950093,42.00255442240556
1376,12.4783465471544,41.99358752083999
1377,12.478700638302252,41.9846206027821
1378,12.479054568537725,41.97565366823373
1379,12.479408337945628,41.96668671719676
1380,12.479761946610715,41.95771974967309
1381,12.488071376664625,42.04764886612867
1382,12.488424771849514,42.03868196573576
1383,12.488778006366168,42.029715048863714
1384,12.489131080299392,42.02074811551444
1385,12.489483993733915,42.01178116568973
1386,12.489836746754415,42.0028141993915
1387,12.4901893394455,41.99384721662159
1388,12.490541771891712,41.984880217381885
1389,12.49089404417753,41.97591320167421
1390,12.491246156387367,41.96694616950044
1391,12.491598108605569,41.95797912086243
1392,12.36177902444427,41.94609285401481
1393,12.36214885675749,41.93712668513119
1394,12.362518521085104,41.92816049953632
1395,12.362888017515523,41.91919429723221
1396,12.363257346137091,41.91022807822089
1397,12.363626507038093,41.90126184250434
1398,12.363995500306737,41.8922955900846
1399,12.364364326031165,41.88332932096369
1400,12.373611939309834,41.946364327176305
1401,12.373980117515275,41.93739807342114
1402,12.374348128484481,41.928431802978196
1403,12.37471597230547,41.919465515849495
1404,12.375083649066204,41.91049921203703
1405,12.37545115885456,41.9015328915428
1406,12.375818501758367,41.892566554368805
1407,12.376185677865369,41.88360020051705
1408,12.3854450165948,41.94663458224118
1409,12.385811540606948,41.93766824399457
1410,12.386177898132306,41.92870188908356
1411,12.386544089258493,41.91973551751017
1412,12.386910114073075,41.910769129276375
1413,12.387275972663547,41.90180272438414
1414,12.387641665117336,41.892836302835484
1415,12.3880071915218,41.883869864632366
1416,12.397278255571312,41.94690361916228
1417,12.397643125305054,41.93793719680435
1418,12.3980078293015,41.92897075780531
1419,12.39837236764789,41.92000430216714
1420,12.398736740431387,41.911037829891804
1421,12.399100947739106,41.9020713409813
1422,12.399464989658073,41.89310483543757
1423,12.399828866275264,41.88413831326259
1424,12.409111655511465,41.947171437892614
1425,12.409474870882043,41.93820493180352
1426,12.4098379212649,41.92923840909648
1427,12.410200806746882,41.92027186977349
1428,12.410563527414753,41.91130531383648
1429,12.410926083355228,41.902338741287416
1430,12.41128847465496,41.89337215212826
1431,12.411650701400518,41.884405546360966
1432,12.420945215687269,41.94743803838541
1433,12.421306776610335,41.93847144894532
1434,12.421668173295307,41.929504842910376
1435,12.42202940582864,41.92053822028252
1436,12.422390474296716,41.911571581063704
1437,12.422751378785843,41.90260492525586
1438,12.423112119382292,41.89363825286092
1439,12.42347269617224,41.88467156388085
1440,12.432778935370695,41.94770342059411
1441,12.433138841762265,41.93873674818326
1442,12.433498584665436,41.9297700592005
1443,12.433858164166265,41.92080335364779
1444,12.434217580350754,41.911836631527045
1445,12.43457683330482,41.90286989284019
1446,12.434935923114326,41.89390313758915
1447,12.435294849865066,41.88493636577589
1448,12.444612813833636,41.947967584472416
1449,12.444971065610115,41.939000829471
1450,12.44532915464795,41.93003405792056
1451,12.445687081032816,41.921067269823
1452,12.446044844850304,41.912100465180224
1453,12.446402446185957,41.90313364399419
1454,12.446759885125235,41.894166806266774
1455,12.447117161753553,41.885199951999915
1456,12.456446850347941,41.94823052997417
1457,12.456803447426102,41.93926369276246
1458,12.45715988251545,41.93029683902447
1459,12.457516155701251,41.921329968762095
1460,12.457872267068716,41.912363081977254
1461,12.458228216702993,41.90339617867185
1462,12.45858400468915,41.89442925884778
1463,12.458939631112203,41.88546232250694
1464,12.468281044185378,41.94849225705346
1465,12.468635986482386,41.93952533801173
1466,12.468990767540467,41.93055840246635
1467,12.469345387444504,41.92159145041924
1468,12.469699846279303,41.91262448187229
1469,12.470054144129612,41.903657496827385
1470,12.470408281080124,41.8946904952864
1471,12.470762257215464,41.885723477251254
1472,12.480115394617652,41.94875276566459
1473,12.480468682051061,41.93978576517312
1474,12.48082180899549,41.93081874820057
1475,12.481174775535425,41.92185171474881
1476,12.481527581755289,41.912884664819735
1477,12.481880227739442,41.9039175984152
1478,12.482232713572168,41.89495051553708
1479,12.482585039337707,41.88598341618727
1480,12.491949900916428,41.94901205576207
1481,12.492301533404165,41.94004497420119
1482,12.49265300615293,41.931077876181675
1483,12.493004319246824,41.92211076170538
1484,12.493355472769865,41.91314363077417
1485,12.493706466806026,41.904176483389925
1486,12.494057301439215,41.89520931955447
1487,12.494407976753255,41.88624213926971
